@relation 'AT: adult.data-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R108-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R6-88'

@attribute '-0.424relationship= Husband-0.423marital-status= Married-civ-spouse+0.322marital-status= Never-married+0.271sex+0.232relationship= Own-child...' numeric
@attribute '0.473education-num+0.286occupation= Prof-specialty+0.239education= Bachelors-0.203native-country= Mexico-0.189education= HS-grad...' numeric
@attribute '0.453native-country= United-States-0.424race= Asian-Pac-Islander+0.392race= White-0.222native-country= Philippines-0.171race= Black...' numeric
@attribute '0.551occupation= ?+0.55 workclass= ?-0.419workclass= Private+0.199age+0.152marital-status= Widowed...' numeric
@attribute '-0.356marital-status= Divorced+0.351relationship= Own-child-0.343relationship= Unmarried+0.331marital-status= Never-married-0.32age...' numeric
@attribute class {' <=50K',' >50K'}

@data
-2.601991,-0.65001,0.774159,0.803665,-0.208456,' <=50K'
-1.64899,-3.601545,-0.134758,0.058848,-0.934187,' >50K'
-1.742963,-1.939988,1.162348,-0.690485,-0.03873,' <=50K'
-2.081305,-0.99036,0.916197,-0.593876,0.083861,' <=50K'
2.658875,0.849858,-0.92184,-1.315126,1.145171,' <=50K'
-0.692964,-2.060309,-0.628941,-0.316656,-0.659293,' <=50K'
-2.135115,-0.564465,0.833797,-0.857609,0.250397,' <=50K'
-1.51382,-1.969289,0.891864,-0.50784,-0.449522,' <=50K'
2.113876,0.612035,0.979287,-0.632558,-0.823213,' <=50K'
0.543515,2.801243,0.172883,-0.135349,0.164985,' <=50K'
-3.216554,0.198051,-2.634461,-1.531897,0.743723,' >50K'
-2.003988,1.242235,-1.847187,0.580251,0.092504,' <=50K'
2.345151,-0.776429,1.431937,-1.161926,1.617188,' <=50K'
1.85594,-1.820545,0.000545,1.46895,-0.597263,' <=50K'
-2.675452,0.904732,0.197668,-0.721555,0.415185,' >50K'
-3.098039,-2.624617,-1.509151,1.033168,-1.146265,' <=50K'
1.365792,-0.817673,1.537634,-0.839602,-0.044272,' <=50K'
-1.261477,-1.299891,-2.439446,-0.753646,0.977536,' <=50K'
1.680351,-2.628619,-1.321778,-1.425917,0.825692,' <=50K'
0.92402,2.201519,0.146762,-1.085601,-0.417043,' <=50K'
1.427659,-0.559157,1.046129,-0.153816,-1.646207,' <=50K'
1.811321,-1.239627,1.424424,-1.044034,2.436825,' <=50K'
-2.337737,-0.357116,0.796435,0.759602,0.487145,' <=50K'
-1.682351,-2.222977,1.083781,0.089375,0.23155,' <=50K'
2.002161,1.861838,-2.451552,-1.029819,-0.111637,' <=50K'
3.115908,-2.03342,-6.414879,-1.78985,3.511346,' <=50K'
-2.931185,-0.217786,0.560154,-0.525378,-0.409293,' <=50K'
-3.311988,-0.804585,0.682476,0.985034,-0.166824,' <=50K'
-2.158879,-1.166421,0.797933,0.288187,-0.686117,' <=50K'
-1.202654,-1.109884,0.936643,-0.397383,-0.5112,' >50K'
1.414872,1.186559,0.051004,5.874619,-0.950926,' >50K'
2.599219,-0.028823,1.648677,-0.899769,1.550349,' <=50K'
-1.107053,1.822012,-0.163124,-0.784888,-0.305838,' <=50K'
-0.187521,0.32424,0.514232,-0.19125,-0.047559,' >50K'
2.586507,-0.178302,1.549347,-1.019864,1.522778,' <=50K'
-0.133879,3.739966,-0.296953,-0.131248,0.772526,' <=50K'
0.616107,-0.371341,1.304053,-0.740867,-1.786145,' <=50K'
2.679058,-0.046303,1.383633,-0.818669,2.32501,' <=50K'
1.753711,1.547714,0.864987,0.695229,1.607604,' <=50K'
-1.698686,-1.916244,0.866978,-0.342888,-0.679652,' <=50K'
1.929092,0.498699,0.705061,-0.113123,-3.211499,' <=50K'
-2.836631,1.423827,-0.163969,-0.878573,0.740875,' >50K'
-2.099309,-0.331663,0.722999,0.720771,0.365089,' <=50K'
0.863494,2.572821,0.363047,-1.635723,1.804774,' <=50K'
2.18074,0.372643,1.32851,-1.027339,0.184818,' <=50K'
1.385597,1.223419,0.541855,0.360692,-2.380796,' <=50K'
-1.894827,-1.857469,1.118331,-0.38653,-0.43741,' <=50K'
1.176265,0.695384,0.794933,-0.418305,-2.237721,' <=50K'
-0.301831,2.243156,0.377028,-1.15639,-1.127246,' <=50K'
-1.629173,-1.960326,0.870792,-0.505399,-0.547761,' >50K'
-1.896104,-0.34079,0.79947,-0.814683,0.581227,' <=50K'
0.246722,0.431509,0.33168,0.119688,-0.724741,' <=50K'
-1.598113,-0.492232,-1.367717,0.984787,-1.129261,' >50K'
1.901968,0.604098,1.053868,-1.162047,-0.742964,' <=50K'
-2.489575,-0.747641,0.741073,0.700259,-0.104907,' <=50K'
-1.7357,-1.844149,1.211034,-0.49364,-0.092767,' <=50K'
0.87731,0.099651,0.985907,0.075186,0.012925,' <=50K'
0.822136,3.473597,-0.191261,-1.155951,1.025604,' <=50K'
3.507416,0.383204,-0.195222,-0.702907,1.566101,' <=50K'
3.219809,-1.272747,1.493426,-0.747954,2.462526,' <=50K'
0.861404,-1.792476,0.172074,3.750254,-3.808838,' <=50K'
4.177641,-0.767156,-0.021258,-0.444326,1.751443,' <=50K'
-1.650876,-1.898351,1.200427,-0.570743,-0.003797,' <=50K'
2.870408,-0.041525,0.538131,5.411087,1.597466,' <=50K'
2.411935,-1.427631,1.844494,-0.701777,2.360545,' <=50K'
1.012707,0.219585,1.368364,-1.257592,0.691188,' <=50K'
-2.154424,0.190238,-6.112685,-1.593342,1.503519,' <=50K'
-3.238729,1.839063,-0.279547,-1.025694,0.58274,' >50K'
2.383967,0.216515,-0.95818,-0.095683,-2.982511,' <=50K'
-2.47362,0.224364,-2.056077,-1.326767,0.708724,' >50K'
-0.587493,-4.773304,-3.414989,-1.138862,0.293453,' <=50K'
-1.140489,-2.055823,-0.59319,-0.20379,-0.937938,' <=50K'
2.81045,1.625944,-1.506002,1.185623,-3.097015,' <=50K'
1.022279,1.605568,0.747034,-0.708977,0.055069,' >50K'
2.331654,0.662227,1.485879,-1.023284,1.979548,' <=50K'
1.660945,0.163073,1.188883,-1.12494,-0.165267,' <=50K'
1.427911,0.050195,1.148528,-0.992396,0.77813,' <=50K'
0.291358,-0.07965,1.078477,-0.009019,0.297025,' <=50K'
3.806708,-5.083297,-2.67672,-0.652452,0.252408,' <=50K'
3.003016,-0.228549,1.439647,-0.907513,2.327742,' <=50K'
1.863213,0.332825,1.204519,-0.874402,-0.209846,' <=50K'
-3.035289,0.859785,0.13361,-0.740474,0.094363,' >50K'
-2.968529,-1.395441,0.794578,1.270756,-0.405056,' <=50K'
2.705163,0.142858,1.401863,-0.878644,0.835687,' <=50K'
-1.312311,-2.158861,0.961196,0.544038,-0.294831,' <=50K'
-2.048684,-2.542187,0.992238,0.439319,-0.505486,' <=50K'
-1.419844,-1.400177,0.686538,-0.627598,0.249368,' <=50K'
1.290294,0.954331,-6.366897,0.246368,-1.947489,' <=50K'
-2.762206,-0.419353,0.612832,0.390454,0.081053,' >50K'
0.831269,2.075996,0.486463,-0.626622,-1.879527,' <=50K'
2.166675,-0.243542,1.535464,-1.07428,1.319949,' <=50K'
-2.039271,0.21323,0.297474,-0.494823,0.481699,' <=50K'
1.555701,0.912137,0.710986,-0.262889,-2.126441,' <=50K'
1.397306,-0.72297,1.110266,-1.030066,-0.198647,' <=50K'
-2.427182,-0.31267,0.859541,0.343596,0.680223,' <=50K'
1.14416,0.560048,-0.186736,2.347403,-4.046152,' <=50K'
-3.109382,0.20619,0.250556,1.20217,0.291548,' >50K'
1.18399,1.945146,0.372931,-1.008915,-0.30656,' <=50K'
-2.752777,0.961207,0.256643,-1.236019,0.852669,' >50K'
2.105042,1.578999,-7.426044,-2.455265,3.775778,' <=50K'
0.346239,2.610975,0.217044,-1.301109,0.936628,' >50K'
-2.182605,0.410941,0.470289,-0.980388,0.757893,' >50K'
1.758655,0.510103,0.229046,-0.272833,-1.664285,' <=50K'
-2.85488,1.238636,-0.569908,5.522266,1.890998,' <=50K'
-1.530893,-0.320585,-7.687599,-1.585348,1.337278,' <=50K'
-1.580714,-0.366232,0.759059,-0.297138,-0.281412,' >50K'
-3.079731,1.672172,-0.190806,0.081605,0.498898,' >50K'
-3.683598,3.162726,-1.049223,0.630918,0.582645,' >50K'
1.333372,0.779863,0.802985,-0.658902,-0.914932,' <=50K'
-3.293103,0.96137,0.068253,-0.765558,0.098939,' <=50K'
1.880244,-0.809748,-1.84369,1.993859,-2.942505,' <=50K'
1.215707,-0.361176,1.494133,-0.792935,1.69449,' <=50K'
2.984884,0.202546,1.144636,-1.046007,1.804849,' <=50K'
-1.555589,-0.326118,0.537775,0.745928,-0.68535,' >50K'
-2.732864,-0.031059,0.590188,0.680801,0.299108,' <=50K'
-0.969185,-0.531422,-1.324088,0.809919,-1.259013,' <=50K'
-1.684002,-1.258182,1.162661,-0.832604,0.13015,' <=50K'
0.384389,0.203746,0.77383,-0.533595,-1.944359,' <=50K'
2.170899,1.888384,0.799467,-1.364001,1.67635,' <=50K'
1.953296,0.455899,0.651226,0.111934,-3.348313,' <=50K'
-3.287767,1.621163,-0.164493,0.241485,0.754435,' <=50K'
2.088274,-1.034467,0.921325,-0.31656,-2.153861,' <=50K'
-2.171293,-1.898761,1.019926,-0.113487,-0.73499,' >50K'
0.6712,2.610409,0.12306,-0.447156,-1.911423,' <=50K'
-0.569926,2.625089,0.20372,-0.45245,0.942612,' <=50K'
-2.297268,-0.114182,0.633304,-0.752811,0.057344,' >50K'
3.265747,-0.520952,1.687161,-0.675252,2.326163,' <=50K'
3.002275,0.829854,1.339655,-0.753455,1.614805,' <=50K'
-2.505684,-1.597514,0.993659,0.816003,-0.242726,' <=50K'
-0.360387,1.361469,0.113954,-0.228872,0.201206,' >50K'
-2.508176,-0.305046,0.341874,0.958257,-0.75213,' <=50K'
2.805326,-1.285395,1.79373,-0.541683,2.444353,' <=50K'
-1.104872,2.357986,-0.419097,-0.566125,0.198631,' >50K'
0.112863,0.286736,0.649971,-0.37234,0.259661,' <=50K'
1.9963,0.453578,0.976649,4.860128,3.921649,' <=50K'
-0.299531,3.225156,-0.534911,0.284567,-0.697389,' <=50K'
-0.031304,-4.863822,-6.311441,-0.972616,0.867574,' <=50K'
2.102352,-1.024404,-0.61787,0.082956,-1.696154,' <=50K'
-1.85879,-1.034842,0.910976,-0.737351,-0.02606,' <=50K'
-1.929319,-2.799303,-1.758787,-0.787649,-0.076118,' <=50K'
2.7719,-3.514126,-6.984277,-1.880331,2.413556,' <=50K'
0.817427,0.40765,1.242192,-1.098019,0.401769,' <=50K'
1.228441,-2.053829,1.294612,-0.325077,-0.198835,' <=50K'
-1.243099,-2.043077,-0.586245,-0.0659,-1.127207,' <=50K'
-2.250991,-2.360555,0.963532,1.407901,-0.226277,' <=50K'
1.229367,1.184981,-3.815553,-1.955373,0.839486,' <=50K'
0.554937,0.078783,-6.769049,-2.082796,0.663546,' <=50K'
1.821126,1.230562,-0.557122,-0.450945,-2.002724,' <=50K'
1.917455,-0.221389,1.465509,-0.854247,0.982234,' <=50K'
0.494605,0.40074,0.917155,-0.350059,-2.141523,' >50K'
-1.986801,-0.250334,0.547086,0.959961,0.105599,' <=50K'
-1.660847,-3.16936,-1.415529,-0.535854,-0.647543,' <=50K'
2.597562,0.933663,1.168322,-0.290018,-0.243243,' <=50K'
-0.192849,-6.255556,-1.99236,-1.007226,0.963948,' <=50K'
-1.862554,-0.975422,1.018283,-0.909554,0.47292,' <=50K'
-2.317155,0.608714,0.442089,-1.069877,1.009377,' >50K'
2.500201,0.89118,-1.498898,1.193888,-3.994666,' <=50K'
2.530961,1.734867,0.933826,0.398028,2.17988,' <=50K'
-1.972564,-1.881861,1.113461,-0.386645,-0.387658,' <=50K'
-1.383349,-0.086717,-1.026991,-0.902618,-0.051161,' >50K'
-0.928278,3.725089,-1.019421,0.623919,-1.812024,' >50K'
1.10666,2.121707,0.429699,-0.873005,-0.082495,' <=50K'
2.173817,-0.221878,-3.123278,5.523799,1.010736,' <=50K'
-1.203277,-4.020533,-1.093884,-1.244979,0.57178,' <=50K'
-2.212367,0.717335,-0.1583,5.309399,1.960224,' <=50K'
0.387467,2.784441,-0.403662,-0.594303,-2.224627,' <=50K'
0.706526,1.765027,0.806533,-1.850708,1.258342,' <=50K'
-1.726109,-1.95239,0.830822,-0.320506,-0.738291,' <=50K'
2.967424,-2.409184,-1.678267,-1.073745,-0.042287,' <=50K'
2.977264,-4.886903,-3.228834,-0.027633,-3.527907,' <=50K'
-1.730499,-1.363891,1.022621,-0.424231,-0.214479,' <=50K'
1.745855,0.096961,0.211513,-0.951794,0.78505,' <=50K'
1.321965,0.082073,1.35583,-1.13124,0.942264,' <=50K'
-2.132385,-1.694163,1.089447,-0.426592,-0.224887,' <=50K'
-2.041474,-0.588943,0.921997,-0.629801,0.273941,' >50K'
-0.316339,0.324998,0.646541,1.273888,-2.436388,' <=50K'
-1.684063,-1.221516,0.777019,-0.49066,0.015659,' <=50K'
-3.940858,2.16517,-2.934544,-1.890335,0.915788,' >50K'
0.771106,-0.839021,1.465568,0.33948,1.32492,' <=50K'
0.977625,0.809822,1.157967,-1.334645,0.594981,' <=50K'
-2.379442,-1.548359,1.055041,0.600824,-0.107675,' <=50K'
-2.269908,0.179591,-7.63743,-2.099267,2.265954,' >50K'
-2.983402,-0.081437,0.496928,0.650199,0.06615,' <=50K'
-2.511258,-0.100232,0.493183,0.709411,-0.228598,' >50K'
1.699936,0.222263,0.672062,0.411647,-2.963702,' <=50K'
-1.735131,-1.338312,0.593018,1.470876,-0.660376,' <=50K'
-1.839285,-0.439399,0.654767,-0.712778,0.228242,' <=50K'
-3.092729,-0.64828,0.691751,0.882768,-0.32269,' <=50K'
-1.951345,-1.870138,1.147844,-0.553745,-0.263138,' <=50K'
-1.753381,-0.734562,0.85305,-0.393137,0.303558,' <=50K'
-3.251484,-0.776975,0.714596,1.007687,-0.110569,' <=50K'
1.420452,1.25152,0.143621,-1.540732,1.219856,' <=50K'
-0.859345,-0.055067,0.346487,0.291462,-1.457539,' <=50K'
-0.328206,2.581634,0.242989,-0.892226,-1.241333,' >50K'
1.679914,0.739104,0.892173,-0.236744,-2.694549,' <=50K'
-1.375405,-1.896347,0.993592,-0.626001,-0.214506,' <=50K'
-1.135734,-0.928793,-1.477951,-0.763509,0.320847,' <=50K'
3.182618,0.294029,1.234607,-0.842882,1.91303,' <=50K'
-2.32169,-2.421877,0.906082,1.367773,-0.300921,' <=50K'
-1.563893,-0.133034,0.266752,1.008167,-0.078482,' <=50K'
-1.929773,-1.047547,0.858638,-0.52657,-0.221024,' >50K'
1.40465,0.435919,1.059985,-0.736212,-1.92345,' <=50K'
0.358406,3.153583,-0.516014,-0.326325,-2.325417,' <=50K'
-2.083676,-0.988464,0.39426,5.656297,0.865988,' <=50K'
-2.114844,-1.877161,1.086051,-0.410416,-0.496694,' <=50K'
-1.641871,-1.979233,0.840191,-0.395797,-0.634915,' <=50K'
-0.918692,-1.996137,-1.453544,-1.652896,1.39491,' <=50K'
1.750287,0.41901,-1.749452,1.728649,-2.228091,' <=50K'
-1.45892,-1.341927,1.132857,-0.661818,0.1792,' <=50K'
-0.330326,-2.567565,-7.042604,-1.242255,1.276063,' <=50K'
-1.972301,0.173518,0.404309,-0.337338,0.435468,' >50K'
-3.204634,1.435785,-0.352122,0.805367,0.385849,' >50K'
3.379589,-0.809262,0.571278,-0.75313,-0.065905,' <=50K'
1.401588,1.374426,0.363422,-0.052489,-3.278149,' <=50K'
-1.867902,-1.786157,0.824011,-0.705718,-0.349811,' >50K'
-2.12938,-1.77081,0.991223,-0.194288,-0.485254,' >50K'
1.949299,1.069309,-2.95611,-1.720638,0.178533,' <=50K'
1.314067,1.543192,0.503824,0.918876,-2.875522,' <=50K'
-0.099977,-0.786243,-1.693156,-0.120613,-0.99865,' >50K'
2.531933,0.382215,-0.515608,-0.902136,0.730723,' <=50K'
-4.091963,1.694984,-0.306247,0.349792,0.038201,' <=50K'
-0.782624,-1.626422,0.928815,-0.696501,0.13442,' <=50K'
1.466931,1.491997,0.809213,-0.529463,-2.080769,' <=50K'
-3.236219,1.025793,0.070401,0.527014,0.379496,' <=50K'
-2.549404,-0.149802,0.551129,0.891245,0.0324,' >50K'
2.079593,1.625219,0.96855,-1.27815,2.287155,' <=50K'
2.524414,-0.534575,0.516825,0.491099,-2.640726,' <=50K'
-1.570464,-1.881282,1.197755,-0.54849,-0.068567,' <=50K'
-0.198331,-0.098853,1.127329,0.566634,-1.826333,' <=50K'
-2.678775,-0.766513,0.634292,1.238838,-0.474424,' <=50K'
0.374489,-1.936444,1.023712,0.161206,-2.459837,' <=50K'
-1.886665,-0.281041,0.81616,-0.571791,0.480761,' <=50K'
2.211405,0.152701,-3.435566,-1.915443,0.884185,' <=50K'
-1.681889,-0.738294,0.826016,-0.058766,0.166722,' >50K'
1.624401,-0.58675,1.596626,-1.465209,1.767228,' <=50K'
-2.059203,-1.71674,0.70878,1.855866,-0.814882,' <=50K'
1.489341,-0.935758,1.790908,-1.04176,1.559127,' <=50K'
0.880783,0.31201,-3.043018,-0.168963,-2.40729,' <=50K'
2.116566,0.87149,0.347366,0.80075,-2.724069,' <=50K'
2.840528,0.851215,1.330051,-0.858674,1.546494,' <=50K'
-2.869988,0.144438,0.273582,1.238099,0.002407,' >50K'
-2.136625,-0.137804,0.584702,-0.521805,-0.092606,' >50K'
2.279479,-1.006213,-6.024697,-1.943566,1.245091,' <=50K'
-3.451732,3.183457,-0.938324,0.303991,0.99335,' >50K'
1.676244,-2.329034,1.405144,-0.00511,-0.29092,' <=50K'
2.192159,-0.250526,0.487391,-0.123274,-2.110296,' <=50K'
-3.059461,0.240579,0.340182,0.912435,0.083765,' <=50K'
-0.528441,2.643339,-2.815099,1.774856,-2.110958,' <=50K'
-2.733212,-0.661127,0.766494,0.545907,-0.178477,' <=50K'
-1.733675,-1.846752,1.182035,-0.527621,-0.205094,' <=50K'
-0.461802,2.704944,0.186153,0.370372,0.413835,' <=50K'
1.62868,0.82281,-0.625549,0.020945,1.241352,' <=50K'
3.397633,-1.222509,-7.57529,4.372032,4.1372,' <=50K'
-0.896576,-0.880187,0.813937,-0.579843,0.58962,' <=50K'
-2.262391,-1.813827,1.06922,-0.434024,-0.70891,' <=50K'
2.249671,-3.112923,0.674304,-0.355478,0.83063,' <=50K'
2.904071,0.780612,-0.747001,0.742204,-0.31903,' <=50K'
3.168067,-0.584663,-0.091449,-0.968521,2.136946,' <=50K'
-1.284576,-1.91183,0.982974,-0.458191,-0.242533,' <=50K'
0.462044,4.231887,-0.348161,0.143101,0.354183,' <=50K'
-2.714219,1.711069,-0.081526,0.134814,0.813463,' >50K'
-1.257451,-1.207795,0.99969,-0.669094,0.837859,' <=50K'
-1.591246,-1.133942,1.131277,-0.637823,0.591605,' <=50K'
-2.723372,-0.458744,0.566577,0.602817,-0.033314,' >50K'
0.418509,2.409265,0.201066,-0.439909,-1.895417,' <=50K'
1.06178,0.213422,-1.303718,-0.258356,-1.008264,' >50K'
-2.798859,0.831326,0.194485,-0.949568,0.410604,' >50K'
3.237615,0.686012,-0.460102,-0.469585,0.470162,' <=50K'
-1.564459,-0.48157,0.260794,5.701966,1.783321,' >50K'
1.502651,2.504575,-1.660041,1.058982,-1.062417,' <=50K'
1.145941,-0.085441,1.494275,-1.144099,1.73692,' >50K'
0.392932,-1.009034,0.399183,0.422683,-0.799787,' <=50K'
1.67499,-0.219351,0.678842,-0.264452,-1.93646,' <=50K'
-1.091896,1.604909,-0.226019,1.385862,-0.351114,' >50K'
-1.716435,-0.363754,0.454321,0.885474,-0.93222,' >50K'
4.090445,-5.056242,-2.946337,-0.421298,-1.122799,' <=50K'
-1.384243,-2.685653,-1.646871,-0.100189,-1.020493,' <=50K'
3.220179,0.325085,1.255195,-0.750236,1.909582,' <=50K'
2.135032,0.112145,0.053155,-0.425117,-1.684481,' <=50K'
-3.916569,1.565647,-0.120228,0.008816,0.646086,' >50K'
-2.247024,-1.310202,-1.788983,-1.28894,0.381027,' >50K'
2.800888,0.796994,1.291657,-0.950591,1.534127,' <=50K'
-3.865115,1.407998,-0.24306,0.534007,0.157902,' >50K'
1.811652,-1.738104,-1.567474,-0.53814,-1.694048,' <=50K'
-2.418759,0.454535,0.435997,-0.894996,0.523958,' >50K'
-0.988103,2.62536,-0.487321,-0.391632,0.176588,' >50K'
-1.558397,-1.936705,1.12754,-0.032936,-0.262715,' <=50K'
1.355426,-0.864646,1.529804,-1.130306,0.70321,' <=50K'
2.669887,-0.095608,1.359415,-0.937125,2.358175,' <=50K'
2.53369,-0.842669,-2.073492,-0.425014,-0.530317,' <=50K'
-1.079313,-0.940804,-6.124676,-1.752414,1.598282,' <=50K'
0.098638,2.539398,-0.082112,0.734857,-1.715317,' <=50K'
0.05151,0.961481,0.88736,-0.783329,-1.748301,' <=50K'
-1.266362,2.471008,-0.077828,0.197557,1.545937,' <=50K'
-3.193081,1.362243,0.015895,-0.804966,0.354981,' >50K'
-2.054276,-0.991517,0.875243,-0.563528,-0.276518,' <=50K'
-1.472059,-0.598892,-1.121138,1.119059,-0.705463,' <=50K'
-2.051726,0.586881,0.362555,0.273472,0.245896,' >50K'
1.053204,-0.50003,1.360968,-0.592787,0.0936,' <=50K'
0.607188,-0.025007,1.398705,0.379078,1.821161,' <=50K'
0.881583,-0.590913,1.378763,-1.129878,-0.030288,' <=50K'
0.198755,2.662588,-1.710041,0.779631,-1.971302,' >50K'
-2.855835,0.345663,0.282617,-0.764951,0.320464,' >50K'
3.267026,-0.337324,1.387211,-0.630107,1.3039,' <=50K'
0.064932,-0.150903,0.480311,0.146482,-1.430646,' >50K'
1.537416,-0.762765,-0.078749,-0.532185,-0.571653,' <=50K'
2.718841,1.370384,0.983087,-0.565789,2.292948,' <=50K'
1.890697,0.319341,1.391041,-1.380354,2.424179,' <=50K'
1.105804,-0.47004,0.522737,1.056987,-2.749459,' <=50K'
0.073763,-1.169032,0.569005,-0.959608,0.345136,' <=50K'
-0.074206,3.152858,-0.102491,-1.282391,1.19077,' >50K'
-1.38809,-0.382212,0.90526,-0.67642,0.736955,' <=50K'
2.033754,-0.023752,0.583673,-0.135416,-3.012129,' <=50K'
1.702721,-1.049254,1.765756,-1.110456,1.722164,' <=50K'
0.069264,2.229656,0.482477,-1.612116,0.911679,' <=50K'
-1.479152,-1.347385,1.13715,-0.768476,0.221236,' <=50K'
-1.796731,3.592522,-0.318364,-0.837696,-1.382297,' >50K'
-2.49413,0.73289,0.259313,-0.884488,0.538009,' <=50K'
-1.287116,-2.215012,1.251039,-0.228126,0.4042,' <=50K'
-3.428828,-0.306475,0.433348,0.644044,-0.546618,' >50K'
-1.56857,0.182118,0.493007,-0.680669,-0.132887,' >50K'
1.976069,0.355488,0.862482,0.519968,-0.25717,' <=50K'
-2.325548,0.258511,0.350289,1.027377,0.175999,' >50K'
-2.0476,3.017503,-0.858839,1.16381,-0.835257,' >50K'
1.412649,0.472796,0.127965,6.959923,-1.221852,' <=50K'
2.644895,0.454182,1.033436,-1.160877,1.454317,' <=50K'
1.412719,-0.23711,1.555576,-0.649111,2.09299,' <=50K'
-2.518525,1.318119,-0.01963,-0.821827,0.724967,' >50K'
1.032976,-0.305738,1.454566,-0.531287,-0.430811,' <=50K'
1.177398,2.291094,0.008482,-0.335381,-2.663384,' >50K'
2.782912,0.444693,-0.93754,-0.47209,-1.004649,' <=50K'
-1.063792,-0.51894,0.825413,-0.758584,0.359637,' >50K'
2.197857,-0.037732,1.549104,-0.920057,1.202126,' <=50K'
2.372213,-0.119965,1.299674,-1.17343,2.220481,' <=50K'
-3.365547,1.397952,0.005471,0.387229,0.560731,' >50K'
-2.323003,0.319835,0.40866,0.928707,0.272504,' >50K'
-3.523326,1.418873,0.00026,0.108824,0.654683,' >50K'
3.367314,-0.098102,1.221228,-0.866997,1.806018,' <=50K'
-1.873272,-1.89198,1.128119,-0.375027,-0.312623,' <=50K'
1.189491,0.079329,1.172877,-0.405896,0.631006,' <=50K'
1.864815,2.059104,-1.484292,-0.800641,-0.93749,' <=50K'
-3.020382,0.974939,0.004508,0.830471,0.387361,' >50K'
1.36807,1.86763,0.609205,-1.575988,0.844654,' <=50K'
4.265799,-0.690676,-3.703546,-1.110488,0.663282,' <=50K'
2.289826,-1.053184,1.71196,-1.119877,2.087727,' <=50K'
1.721158,-0.320558,1.05009,-0.857983,-0.153703,' <=50K'
-1.687653,-1.141404,1.120172,-0.521388,0.565763,' >50K'
-0.142037,2.024892,0.541061,-0.22304,0.858393,' <=50K'
1.685019,0.618501,1.172634,-0.145869,2.643893,' <=50K'
-1.478898,-1.941593,-1.555926,-1.101864,0.388933,' <=50K'
-0.064541,-0.138187,0.969742,1.379144,-1.975051,' <=50K'
1.477195,-0.627563,0.361369,0.818189,-3.59111,' <=50K'
2.991348,0.678963,-0.975854,-0.225265,-1.094294,' <=50K'
-1.646932,-1.358536,1.086154,-0.745758,0.052862,' <=50K'
-1.919711,-0.916015,0.983882,-0.64024,0.165001,' <=50K'
-0.190216,0.676866,0.150626,1.251978,-1.401459,' >50K'
1.82262,1.82542,0.64352,-1.232328,1.018652,' <=50K'
0.10271,0.508015,0.831043,1.110965,-2.027415,' <=50K'
0.409851,1.48817,1.007771,-0.149537,2.074099,' <=50K'
1.724968,1.177242,0.224944,1.341479,-3.499778,' <=50K'
-3.738427,1.899992,-8.592067,-0.785462,2.63289,' <=50K'
-2.851037,1.125166,0.1118,-0.824052,0.283583,' >50K'
2.541405,-2.002202,-3.592917,-1.717524,0.950595,' <=50K'
-3.035839,-0.469225,0.450653,0.876875,-0.47803,' <=50K'
-2.338411,-1.013043,0.720361,1.009506,-0.737115,' >50K'
1.923448,-0.2603,-2.309382,0.883724,-2.47847,' <=50K'
1.265965,-0.05413,0.4214,1.292859,-3.601381,' <=50K'
-1.908182,-1.889906,1.117561,-0.344255,-0.360501,' >50K'
1.70857,1.022841,-0.153663,-1.231688,0.660921,' <=50K'
0.543259,1.735906,0.759169,-1.956985,1.159796,' <=50K'
-0.771156,-2.476005,1.090469,-0.800865,1.022622,' <=50K'
1.26929,0.122302,0.4084,1.077733,-2.482097,' <=50K'
3.412895,-0.021347,-0.984192,5.451417,1.488177,' <=50K'
0.294077,-0.140289,0.54446,-0.087162,-1.066521,' <=50K'
1.070316,-0.511699,1.456569,-0.919425,0.05842,' <=50K'
3.208498,0.613638,-0.535824,-0.348091,0.330183,' <=50K'
0.012032,-0.332926,0.783835,-0.294272,-0.42676,' >50K'
1.227723,0.564961,-4.166217,-1.632273,0.709702,' <=50K'
1.335953,-0.58613,1.493649,-1.156362,0.390094,' <=50K'
1.811156,0.447295,0.780548,-0.327149,-1.925236,' <=50K'
-2.262211,1.638622,-0.048007,0.033382,0.410516,' <=50K'
3.302058,0.765265,-0.977434,-0.434443,-1.276533,' <=50K'
-2.017038,0.628228,0.353723,-1.094584,0.83558,' <=50K'
-1.829071,-1.975387,0.778208,-0.231127,-0.89571,' <=50K'
1.782762,0.53165,0.394795,-0.540044,-1.579713,' <=50K'
1.664835,-0.822537,-0.11741,0.766931,-2.300144,' <=50K'
2.785034,0.090714,1.002883,4.819206,3.171935,' <=50K'
0.468581,-0.708642,0.344478,0.604865,-1.271924,' <=50K'
1.174622,2.41724,0.458073,-1.401181,0.641159,' <=50K'
0.977935,1.192347,0.8382,-0.294586,-1.931271,' <=50K'
-1.978128,-0.333003,0.761488,-0.618065,0.396861,' <=50K'
-1.47694,-1.197244,1.108843,-0.617085,0.643426,' >50K'
1.776755,-1.036349,-1.851088,-0.60693,-1.290552,' <=50K'
-0.549523,-2.447022,-7.174203,-1.05445,1.364556,' <=50K'
