Instance_number,age,education-num,relationship,race,sex,capital-gain,capital-loss,hours-per-week,class,cluster
0.381511,0,0.4,0.6,0,1,0,0,0.316327,0,cluster0
0.381542,0.123288,0.533333,0.8,0,1,0,0,0.193878,0,cluster0
0.381572,0.205479,0.066667,0,1,0,0,0,0.5,0,cluster0
0.381603,0.520548,0.333333,0.2,0,0,0,0,0.44898,0,cluster2
0.381634,0.027397,0.466667,0.6,1,1,0,0,0.193878,0,cluster0
0.381665,0.150685,0.866667,0,0,1,0,0,0.5,0,cluster0
0.381695,0.520548,0.533333,0.4,0,1,0.02885,0,0.397959,0,cluster1
0.381726,0.438356,0.933333,0.2,0,0,0,0,0.602041,1,cluster2
0.381757,0.082192,0.8,0,0,0,0,0,0.397959,0,cluster0
0.381787,0.356164,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.381818,0.315068,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.381849,0.328767,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.38188,0.082192,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.38191,0.575342,0.533333,0.2,0,0,0,0.433196,0.397959,1,cluster2
0.381941,0.041096,0.533333,0.6,0,0,0,0,0.346939,0,cluster0
0.381972,0.054795,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.382002,0.150685,0.8,0,0.5,1,0,0,0.091837,0,cluster0
0.382033,0.369863,0.6,0.2,0,0,0,0,0.5,0,cluster2
0.382064,0.191781,0.8,0.2,0,0,0,0,0.479592,0,cluster2
0.382095,0.452055,0.8,0,0,0,0.04416,0,0.44898,0,cluster1
0.382125,0.506849,0.533333,0.2,0,0,0,0,0.44898,1,cluster2
0.382156,0.150685,0.533333,0.2,0,0,0,0,0.5,0,cluster2
0.382187,0.232877,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.382217,0.39726,0.866667,0.2,0,0,0,0,0.397959,1,cluster2
0.382248,0.150685,0.8,0.2,0,0,0,0,0.602041,1,cluster2
0.382279,0.082192,0.533333,0.6,0.25,0,0,0.459366,0.397959,0,cluster0
0.38231,0.164384,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.38234,0.246575,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.382371,0.328767,0.6,0.2,0,0,0.076881,0,0.5,1,cluster1
0.382402,1,0.6,0.6,0.5,0,0,0,0.091837,0,cluster0
0.382432,0.246575,0.866667,0.2,0,0,0.076881,0,0.55102,1,cluster1
0.382463,0.041096,0.533333,0.2,1,0,0,0,0.397959,0,cluster0
0.382494,0.342466,0.866667,0,0,1,0.02354,0,0.153061,0,cluster1
0.382525,0.534247,0.2,0.4,0,1,0.050131,0,0.44898,0,cluster1
0.382555,0.191781,0.8,0.6,0,0,0,0,0.44898,0,cluster0
0.382586,0.082192,0.533333,0.6,0,0,0,0,0.5,0,cluster0
0.382617,0.589041,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.382647,0.150685,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.382678,0.205479,0.6,0.2,0,0,0,0,0.602041,1,cluster2
0.382709,0.260274,0.866667,0,0,1,0.140841,0,0.397959,1,cluster1
0.38274,0.369863,0.8,0.2,0,0,0,0,0.602041,0,cluster2
0.38277,0.232877,0.6,0.2,0,0,0,0,0.479592,1,cluster2
0.382801,0.136986,0.533333,0.6,0.5,0,0,0,0.397959,0,cluster0
0.382832,0.438356,0.533333,0.8,0,0,0,0,0.5,0,cluster0
0.382862,0.424658,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.382893,0.410959,0.533333,0.2,0,0,0,0,0.5,1,cluster2
0.382924,0.232877,0.8,0.2,0,0,0,0,0.653061,1,cluster2
0.382955,0.136986,0.733333,0,0,0,0,0,0.397959,0,cluster0
0.382985,0.191781,0.8,0.2,0,0,0.04064,0,0.397959,0,cluster1
0.383016,0.09589,0.6,0.2,0,0,0,0,0.397959,0,cluster0
0.383047,0.09589,0.533333,0,0,0,0,0,0.295918,0,cluster0
0.383077,0.109589,0.6,0.2,0,0,0,0,0.397959,0,cluster0
0.383108,0.260274,0.666667,0.8,0,1,0,0,0.397959,0,cluster0
0.383139,0.287671,0.533333,0.2,0,0,0,0,0.44898,0,cluster2
0.38317,0.547945,0.133333,0.2,0,0,0,0,0.397959,0,cluster0
0.3832,0.09589,0.6,0.2,0,0,0,0,0.5,1,cluster2
0.383231,0.328767,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.383262,0.534247,0.666667,0.2,0.25,0,0,0,0.602041,1,cluster0
0.383292,0.027397,0.533333,0.6,0,1,0,0,0.397959,0,cluster0
0.383323,0.369863,0.533333,1,0.25,0,0,0,0.316327,0,cluster0
0.383354,0.232877,0.666667,0,0,1,0,0,0.397959,0,cluster0
0.383385,0.109589,0.8,0.6,0,0,0,0,0.397959,0,cluster0
0.383415,0.136986,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.383446,0.068493,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.383477,0.575342,0.6,0.2,0,0,0,0.433196,0.55102,1,cluster2
0.383507,0.232877,0.4,0.2,0,0,0,0,0.5,0,cluster2
0.383538,0.178082,0.533333,0.2,0,0,0,0,0.653061,1,cluster2
0.383569,0.054795,0.6,0,0,1,0,0,0.377551,0,cluster0
0.3836,0.09589,0.6,1,0,0,0,0,0.397959,0,cluster0
0.38363,0.027397,0.6,0.6,0,1,0,0,0.142857,0,cluster0
0.383661,0.890411,0.6,0,0.75,0,0,0,0.020408,0,cluster0
0.383692,0.246575,0.8,0.2,0,0,0,0,0.5,1,cluster2
0.383722,0.205479,0.666667,0.2,0,0,0,0,0.397959,0,cluster2
0.383753,0.383562,0.6,0.8,0,1,0,0,0.44898,0,cluster0
0.383784,0.178082,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.383814,0.150685,0.8,0.2,0,0,0,0,0.55102,0,cluster2
0.383845,0.150685,0.8,0.4,0,1,0,0,0.040816,0,cluster0
0.383876,0.164384,0.533333,0,0,1,0,0,0.438776,0,cluster0
0.383907,0.589041,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.383937,0.150685,0.666667,0,0,1,0,0,0.397959,0,cluster0
0.383968,0.287671,0.6,0,0.25,1,0,0,0.397959,0,cluster0
0.383999,0.191781,0.533333,0.2,0,0,0,0,0.5,1,cluster2
0.384029,0.150685,0.6,0.2,0,0,0,0,0.346939,1,cluster2
0.38406,0.342466,0.6,0.4,0,1,0,0,0.22449,0,cluster0
0.384091,0.315068,0.266667,0.4,0,1,0,0,0.397959,1,cluster0
0.384122,0.09589,0.6,0,0,0,0,0,0.397959,0,cluster0
0.384152,0.273973,0.6,0.2,0,0,0,0,0.602041,1,cluster2
0.384183,0.260274,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.384214,0.30137,0.8,0,0,0,0,0,0.397959,0,cluster2
0.384244,0.068493,0.266667,1,0,0,0,0,0.346939,0,cluster0
0.384275,0.39726,0.6,0.2,0,0,0,0.373737,0.397959,0,cluster2
0.384306,0.150685,0.8,0.2,0,0,0,0,0.428571,0,cluster2
0.384337,0.232877,0.6,0.8,0,1,0,0,0.397959,0,cluster0
0.384367,0.342466,0.6,0.8,0,1,0,0,0.428571,0,cluster0
0.384398,0.356164,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.384429,0.246575,0.533333,0.6,0,1,0,0,0.397959,0,cluster0
0.384459,0.589041,0.933333,0.2,0,0,0.03781,0,0.153061,0,cluster1
0.38449,0.219178,0.6,0,0.25,0,0.086141,0,0.397959,1,cluster1
0.384521,0.068493,0.533333,1,0,0,0,0,0.806122,0,cluster0
0.384552,0.30137,0.666667,0.2,0,0,0,0,0.397959,0,cluster2
0.384582,0.219178,0.8,0.2,0.25,0,0.051781,0,0.397959,1,cluster1
0.384613,0.30137,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.384644,0.273973,0.4,0.2,0,0,0,0,0.44898,0,cluster0
0.384674,0.630137,0.2,0.2,0,0,0,0,0.602041,1,cluster2
0.384705,0.39726,0.6,0.2,0,0,0.076881,0,0.377551,1,cluster1
0.384736,0.424658,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.384767,0.219178,0.533333,0.6,0.25,1,0,0,0.397959,0,cluster0
0.384797,0.657534,0.6,0,0,1,0.01848,0,0.193878,0,cluster1
0.384828,0.30137,0.533333,0.6,0,1,0,0,0.397959,1,cluster0
0.384859,0.356164,0.8,0,0.25,1,0,0,0.397959,1,cluster0
0.384889,0.150685,0.333333,0.2,0,0,0,0,0.397959,0,cluster0
0.38492,0.452055,0.533333,0,0,1,1,0,0.346939,1,cluster1
0.384951,0.09589,0.8,0,0,0,0,0,0.193878,0,cluster0
0.384982,0.424658,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.385012,0.246575,0.6,0,0,0,0,0,0.397959,0,cluster0
0.385043,0.616438,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.385074,0.342466,0.6,0,0,0,0,0,0.397959,0,cluster0
0.385104,0.589041,0.533333,0.2,0,0,1,0,0.397959,1,cluster1
0.385135,0.452055,0.533333,0.2,0,0,0,0,0.5,1,cluster2
0.385166,0.315068,0.933333,0,0,1,0,0,0.397959,0,cluster0
0.385197,0.30137,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.385227,0.356164,0.8,0.2,0,0,0,0,0.397959,0,cluster2
0.385258,0.356164,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.385289,0.246575,0.533333,0.2,0,0,0,0,0.377551,0,cluster0
0.385319,0.30137,0.8,0.2,0,0,0,0,0.44898,1,cluster2
0.38535,0.178082,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.385381,0.205479,0.6,0.2,0.25,0,0,0,0.653061,0,cluster0
0.385412,0.013699,0.6,0,0,0,0,0,0.397959,0,cluster0
0.385442,0.273973,0.733333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.385473,0.123288,0.8,0.6,0,1,0,0,0.397959,0,cluster0
0.385504,0.465753,0.533333,0.2,0,0,0,0,0.418367,0,cluster2
0.385534,0.246575,0.6,0,0.75,1,0,0,0.357143,0,cluster0
0.385565,0.219178,0.8,0.2,0,0,0,0,0.44898,0,cluster2
0.385596,0.39726,0.8,0.2,0,0,0,0,0.438776,1,cluster2
0.385627,0.315068,0.666667,0.2,0,0,0,0,0.5,1,cluster2
0.385657,0.232877,0.666667,0.2,0,0,0,0,0.479592,0,cluster2
0.385688,0.164384,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.385719,0.410959,0.6,0.8,0,1,0,0,0.346939,0,cluster0
0.385749,0.232877,0.8,0.2,0.5,0,0,0,0.397959,1,cluster0
0.38578,0.383562,0.533333,0.8,0,1,0,0,0.295918,0,cluster0
0.385811,0.493151,0.533333,0,0,0,0,0,0.346939,0,cluster0
0.385842,0.479452,0.866667,0.2,0.5,0,0,0,0.397959,0,cluster0
0.385872,0.643836,0.2,0.2,0,0,0,0,0.397959,1,cluster2
0.385903,0.342466,0.866667,0,0,0,0,0,0.44898,1,cluster2
0.385934,0.369863,0.6,0.2,0,0,0,0,0.438776,1,cluster2
0.385964,0.328767,0.533333,0.2,0,0,0.072981,0,0.5,1,cluster1
0.385995,0.493151,0.866667,0.2,0,0,0,0,0.428571,1,cluster2
0.386026,0.109589,0.533333,0,0,0,0,0,0.346939,0,cluster0
0.386057,0.041096,0.4,0.6,0,1,0,0,0.397959,0,cluster0
0.386087,0.164384,0.666667,0.6,0,1,0,0,0.397959,0,cluster0
0.386118,0.534247,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.386149,0.383562,1,0.4,0,1,0,0.453857,0.295918,1,cluster2
0.386179,0.534247,0.533333,0.4,0,1,0,0,0.346939,0,cluster0
0.38621,0.287671,0.6,0.2,0,0,0.072981,0,0.397959,1,cluster1
0.386241,0.616438,0.533333,0.2,0.5,0,0,0,0.397959,0,cluster0
0.386271,0.150685,0.8,0,0,0,0,0,0.602041,0,cluster2
0.386302,0.191781,0.533333,0.2,0,0,0.03908,0,0.397959,0,cluster1
0.386333,0.09589,0.8,0.6,0,0,0,0,0.397959,0,cluster0
0.386364,0.657534,0.8,0.2,0,0,0,0,0.336735,0,cluster2
0.386394,0.315068,0.533333,0,0.25,0,0,0,0.295918,0,cluster0
0.386425,0.191781,0.8,0,0,0,0,0,0.397959,0,cluster0
0.386456,0.246575,0.533333,0,0,0,0,0.399679,0.602041,0,cluster2
0.386486,0.342466,0.866667,0.2,0.5,0,0,0.436639,0.397959,1,cluster1
0.386517,0.041096,0.533333,0,0,1,0,0,0.295918,0,cluster0
0.386548,0.178082,0.6,0,0,1,0,0,0.397959,0,cluster0
0.386579,0.109589,0.8,0.6,0,0,0,0,0.44898,0,cluster0
0.386609,0.068493,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.38664,0.657534,0.533333,0.8,0,1,0,0.506428,0.091837,0,cluster0
0.386671,0.191781,0.6,0.4,0,1,0.03908,0,0.397959,0,cluster1
0.386701,0.534247,0.6,0.2,0.25,0,0,0,0.5,1,cluster0
0.386732,0.465753,0.533333,1,0.25,0,0,0,0.316327,0,cluster0
0.386763,0.260274,0.333333,0.2,0,0,0,0,0.602041,0,cluster2
0.386794,0.369863,0.6,0,0.25,1,0,0.365014,0.397959,0,cluster0
0.386824,0.438356,0.866667,0.8,0,0,0,0.402893,0.44898,1,cluster2
0.386855,0.150685,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.386886,0.547945,0.8,0.2,0,0,0.072981,0,0.397959,1,cluster1
0.386916,0.219178,0.6,0,0,0,0,0,0.653061,0,cluster2
0.386947,0.438356,0.8,0.2,0,0,0.051781,0,0.397959,1,cluster1
0.386978,0.780822,1,1,0,1,0,0.8455,0.193878,1,cluster1
0.387009,0.424658,0.8,0.2,0,0,0.050131,0,0.44898,0,cluster1
0.387039,0.287671,0.8,0.2,0,0,0.150242,0,0.397959,1,cluster1
0.38707,0.30137,0.533333,0,0,1,0,0,0.397959,0,cluster0
0.387101,0.39726,0.8,0.2,0,0,0.072981,0,0.653061,1,cluster1
0.387131,0.534247,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.387162,0.136986,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.387193,0,0.4,0.6,0,1,0,0,0.397959,0,cluster0
0.387224,0.150685,0.266667,0,0.25,1,0,0,0.397959,0,cluster0
0.387254,0.013699,0.333333,0.6,0,0,0,0,0.397959,0,cluster0
0.387285,0.342466,0.866667,0,0,1,0,0,0.244898,0,cluster0
0.387316,0.30137,0.6,0.8,0.25,1,0,0,0.397959,0,cluster0
0.387346,0.164384,0.533333,0.2,0,0,0.03464,0,0.397959,0,cluster1
0.387377,0.054795,0.6,0.6,0,0,0,0,0.091837,0,cluster0
0.387408,0.260274,0.6,0.8,0.5,1,0,0,0.397959,0,cluster0
0.387439,0.534247,0.333333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.387469,0.438356,0.133333,0.2,0,0,0,0,0.397959,0,cluster0
0.3875,0.410959,0.6,0.2,0,0,0,0,0.806122,0,cluster2
0.387531,0.369863,0.6,0.8,0,1,0,0,0.397959,0,cluster0
0.387561,0.315068,0.066667,0,0,0,0,0,0.44898,0,cluster0
0.387592,0.356164,0.8,0.2,0,0,0.150242,0,0.397959,1,cluster1
0.387623,0.616438,0.466667,0.2,0,0,0,0,0.479592,0,cluster2
0.387654,0.479452,0.933333,0.4,0,1,0.03103,0,0.295918,1,cluster1
0.387684,0.109589,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.387715,0.630137,0.866667,0,0,0,0,0,0.704082,1,cluster2
0.387746,0.465753,1,0.2,0.5,0,0,0,1,0,cluster0
0.387776,0.109589,0.533333,0.6,0.5,1,0,0,0.397959,0,cluster0
0.387807,0.616438,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.387838,0.136986,0.533333,0,0,1,0,0,0.397959,0,cluster0
0.387869,0.424658,0.6,0,0,0,0,0,0.295918,0,cluster0
0.387899,0.205479,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.38793,0.260274,0.6,0.2,0,0,0,0,0.44898,0,cluster2
0.387961,0.178082,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.387991,0.383562,0.866667,0.8,0,1,0,0,0.397959,0,cluster0
0.388022,0.136986,0.533333,0.2,0,0,0,0,0.5,0,cluster0
0.388053,0.328767,0.8,0,0,0,0,0,0.367347,0,cluster2
0.388084,0.60274,0.533333,0.2,0.25,0,0,0,0.397959,0,cluster0
0.388114,0.726027,0.8,0.8,0,1,0,0,0.55102,0,cluster0
0.388145,0.520548,0.4,0,0.25,1,0,0,0.397959,0,cluster0
0.388176,0.246575,0.8,0,0,1,0,0,0.44898,0,cluster0
0.388206,0.260274,0.666667,0.2,0,0,0,0,0.377551,0,cluster2
0.388237,0.164384,0.6,0.6,0,0,0,0,0.602041,0,cluster0
0.388268,0.178082,0.8,0.4,0,1,0,0,0.397959,0,cluster0
0.388299,0.383562,0.4,0.2,0,0,0,0,0.397959,0,cluster2
0.388329,0.30137,0.8,0.8,0,1,0.054551,0,0.602041,0,cluster1
0.38836,0.013699,0.533333,0.6,0,0,0,0,0.193878,0,cluster0
0.388391,0.150685,0.533333,0.2,0.25,0,0,0,0.397959,0,cluster0
0.388421,0.136986,0.8,0.2,0,0,0,0,0.44898,0,cluster2
0.388452,0.287671,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.388483,0.219178,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.388514,0.109589,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.388544,0.109589,0.533333,0.4,0,1,0,0,0.030612,0,cluster0
0.388575,0.287671,0.4,0.6,0.25,1,0,0,0.397959,0,cluster0
0.388606,0.082192,0.6,0.8,0,0,0,0,0.44898,0,cluster0
0.388636,0.315068,0.666667,0.8,0,0,0,0,0.397959,0,cluster0
0.388667,0.260274,0.533333,0.2,0,0,1,0,0.5,1,cluster1
0.388698,0.041096,0.6,0.6,0,1,0,0,0.193878,0,cluster0
0.388729,0.328767,0.533333,0.2,0,0,0,0,0.479592,0,cluster2
0.388759,0.369863,0.6,0.8,0,1,0,0,0.377551,0,cluster0
0.38879,0.438356,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.388821,0.068493,0.733333,0,0.25,1,0,0,0.397959,0,cluster0
0.388851,0.123288,0.6,0,0,1,0,0,0.397959,0,cluster0
0.388882,0.410959,0.733333,0.2,0,0,0,0,0.397959,0,cluster2
0.388913,0.424658,0.533333,0.8,0,1,0,0,0.244898,0,cluster0
0.388943,0.150685,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.388974,0.273973,0.6,0,0,0,0.086141,0,0.55102,1,cluster1
0.389005,0.369863,0.8,0.2,0,0,0,0,0.397959,0,cluster2
0.389036,0.041096,0.466667,0,0.25,1,0,0,0.346939,0,cluster0
0.389066,0.493151,0.8,0.2,0,0,0.072981,0,0.397959,1,cluster1
0.389097,0.260274,0.866667,0,0,0,0,0,0.142857,0,cluster0
0.389128,0.821918,0.2,0.2,1,0,0,0,0.295918,0,cluster0
0.389158,0.054795,0.533333,0.6,0,0,0,0,0.346939,0,cluster0
0.389189,0.09589,0.8,0,0.5,1,0,0,0.397959,0,cluster0
0.38922,0.178082,0.733333,0,0,1,0,0,0.397959,0,cluster0
0.389251,0.465753,0.666667,0.8,0,1,0,0,0.5,0,cluster0
0.389281,0.068493,0.6,0.6,0.5,1,0,0,0.295918,0,cluster0
0.389312,0.082192,0.6,0.6,0.5,0,0,0,0.244898,0,cluster0
0.389343,0.410959,1,0.2,0,0,1,0,0.5,1,cluster1
0.389373,0,0.466667,0.6,0,0,0,0,0.193878,0,cluster0
0.389404,0.424658,0.8,0,0,0,0,0,0.5,1,cluster2
0.389435,0.356164,0.6,0.2,0,0,0,0,0.397959,1,cluster2
0.389466,0.232877,0.466667,0.2,0,0,0,0,0.397959,0,cluster0
0.389496,0.027397,0.533333,0.6,0,1,0,0,0.346939,0,cluster0
0.389527,0.342466,0.6,0,0,1,0,0,0.397959,0,cluster0
0.389558,0.082192,0.8,0.6,0.5,0,0,0,0.397959,0,cluster0
0.389588,0.60274,0.933333,0.2,0,0,0,0,0.5,1,cluster2
0.389619,0.630137,0.4,0.2,0,0,0,0,0.295918,0,cluster0
0.38965,0.657534,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.389681,0.273973,0.666667,0.2,0,0,0.072981,0,0.397959,1,cluster1
0.389711,0.328767,0.733333,0.2,0,0,0,0,0.397959,1,cluster2
0.389742,0.246575,0.6,0.2,0.25,0,0,0,0.397959,0,cluster0
0.389773,0.054795,0.533333,1,0,1,0,0,0.397959,0,cluster0
0.389803,0.424658,0.8,0.8,0,1,0,0,0.346939,0,cluster0
0.389834,0.465753,0.6,0.2,0,0,0,0.433196,0.397959,1,cluster2
0.389865,0.356164,0.8,0.2,0,0,0,0,0.55102,0,cluster2
0.389896,0.068493,0.6,0,0,0,0,0,0.142857,0,cluster0
0.389926,0.534247,0.6,0.2,0,0,0,0,0.602041,0,cluster2
0.389957,0.410959,0.533333,0,0,1,0,0,0.397959,0,cluster0
0.389988,0.123288,0.8,0.6,0,0,0,0,0.234694,0,cluster0
0.390018,0.30137,0.6,0.4,0,1,0,0,0.234694,0,cluster0
0.390049,0.383562,0.6,0.6,0,0,0,0,0.755102,0,cluster0
0.39008,0.438356,0.533333,0.8,0,0,0,0,0.397959,0,cluster0
0.390111,0.082192,0.533333,0,0,0,0,0,0.295918,0,cluster0
0.390141,0.712329,0.533333,0.2,0,0,0,0,0.357143,0,cluster2
0.390172,0.328767,0.866667,0.2,0,0,0,0,0.602041,1,cluster2
0.390203,0.315068,0.533333,1,0,0,0,0,0.397959,0,cluster0
0.390233,0.109589,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.390264,0.479452,0.533333,0.8,0,0,0,0,0.397959,0,cluster0
0.390295,0.150685,0.6,0,0.25,1,0.03325,0,0.5,0,cluster1
0.390326,0.452055,0.733333,0.2,0,0,0,0,0.397959,1,cluster2
0.390356,0.054795,0.666667,0.6,0,1,0,0,0.295918,0,cluster0
0.390387,0.424658,0.6,0.2,0,0,0,0,0.397959,1,cluster2
0.390418,0.136986,0.933333,0.2,0,0,0,0,0.418367,1,cluster2
0.390448,0.630137,0.533333,0.2,0,0,0,0,0.295918,0,cluster0
0.390479,0.410959,1,0.2,0,0,0,0,0.397959,1,cluster2
0.39051,0.273973,1,0,0,0,0.140841,0,0.44898,1,cluster1
0.390541,0.150685,0.6,0.2,0.25,0,0,0,0.397959,0,cluster0
0.390571,0.561644,0.533333,0,0,1,0,0,0.397959,0,cluster0
0.390602,0.328767,0.6,0.2,0,0,0,0,0.510204,0,cluster2
0.390633,0.684932,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.390663,0.616438,0.533333,0.4,0,1,0,0,0.479592,0,cluster0
0.390694,0.150685,0.6,0.2,0,0,0,0,0.397959,1,cluster2
0.390725,0.123288,0.466667,0.6,0,0,0,0,0.397959,0,cluster0
0.390756,0.39726,0.933333,0.2,0,0,0,0,0.653061,1,cluster2
0.390786,0.164384,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.390817,0.30137,0.8,0.2,0.5,0,0,0,0.397959,1,cluster0
0.390848,0.109589,0.866667,0.6,0,1,0,0,0.346939,0,cluster0
0.390878,0.041096,0.6,0,0,1,0,0,0.346939,0,cluster0
0.390909,0.054795,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.39094,0.109589,0.8,0,0,0,0,0,0.5,0,cluster0
0.390971,0.369863,0.933333,0.2,0,0,0,0,0.5,1,cluster2
0.391001,0.273973,0.533333,0.6,0,0,0,0,0.377551,0,cluster0
0.391032,0.452055,0.866667,0.2,0.5,0,0.072981,0,0.397959,1,cluster1
0.391063,0.164384,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.391093,0.013699,0.6,0.6,0.25,1,0,0,0.204082,0,cluster0
0.391124,0.205479,0.8,0.8,0,1,0,0,0.397959,0,cluster0
0.391155,0.561644,0.666667,0,0,1,0,0,0.602041,0,cluster0
0.391186,0.452055,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.391216,0.164384,0.6,0,0,1,0,0,0.173469,0,cluster0
0.391247,0.561644,0.533333,0.2,0,0,0,0,0.602041,1,cluster2
0.391278,0.164384,0.6,0.6,0,1,0,0,0.397959,0,cluster0
0.391308,0.260274,0.533333,0.2,0,0,0,0,0.44898,1,cluster2
0.391339,0.054795,0.533333,0,0,0,0,0,0.346939,0,cluster0
0.39137,0.438356,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.3914,0.589041,0.866667,0,0,1,0,0,0.5,0,cluster0
0.391431,0.30137,0.6,0.2,0,0,0.03103,0,0.5,1,cluster1
0.391462,0.452055,0.733333,0.2,0,0,0,0.436639,0.397959,1,cluster2
0.391493,0.178082,0.6,0,0,1,0,0,0.479592,0,cluster0
0.391523,0.520548,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.391554,0.643836,0.533333,0.8,0,0,0,0,0.193878,0,cluster0
0.391585,0.164384,0.733333,1,0.25,1,0,0,0.397959,0,cluster0
0.391615,0.315068,0.8,0.2,0,0,0.072981,0,0.397959,1,cluster1
0.391646,0.342466,0.533333,0.2,0,0,0,0,0.5,0,cluster2
0.391677,0.520548,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.391708,0.356164,0.533333,0,0,0,0,0,0.44898,0,cluster0
0.391738,0.150685,0.466667,0,0.25,0,0,0,0.397959,0,cluster0
0.391769,0.39726,0.733333,0.2,0,0,0,0,0.377551,1,cluster2
0.3918,0.232877,0.533333,0.8,0,0,0,0,0.397959,0,cluster0
0.39183,0.410959,0.866667,0.4,0,1,0.076881,0,0.377551,1,cluster1
0.391861,0.356164,0.866667,0,0,1,0,0,0.397959,0,cluster0
0.391892,0.09589,0.6,0.6,0.25,1,0,0,0.244898,0,cluster0
0.391923,0.054795,0.4,0.2,0,0,0,0,0.397959,0,cluster0
0.391953,0.657534,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.391984,0.041096,0.6,0,0,0,0,0,0.397959,0,cluster0
0.392015,0.191781,0.866667,0,0,1,0,0,0.244898,0,cluster0
0.392045,0.287671,0.533333,0.2,0,0,0.03464,0,0.397959,0,cluster1
0.392076,0.068493,0.6,0,0,0,0,0,0.397959,0,cluster0
0.392107,0.041096,0.6,0,1,1,0,0,0.193878,0,cluster0
0.392138,0.369863,0.6,0.2,0,0,0,0,0.602041,0,cluster2
0.392168,0.369863,0.866667,0.4,0,1,0,0,0.397959,0,cluster0
0.392199,0.328767,1,0.2,0,0,0,0,0.602041,1,cluster2
0.39223,0.287671,0.533333,0,0,0,0,0.506198,0.397959,0,cluster2
0.39226,0.054795,0.6,0.6,0,1,0,0,0.244898,0,cluster0
0.392291,0.09589,0.6,0.8,1,1,0,0,0.295918,0,cluster0
0.392322,0.09589,0.866667,0,0,1,0,0,0.44898,0,cluster0
0.392353,0.150685,0.533333,0.6,0,1,0,0,0.397959,0,cluster0
0.392383,0.30137,0.8,0,0,1,0,0,0.346939,0,cluster0
0.392414,0.424658,0.6,0,0,0,0.03325,0,0.397959,0,cluster1
0.392445,0.09589,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.392475,0.452055,0.533333,0.2,0.5,0,0,0,0.346939,1,cluster0
0.392506,0.452055,0.6,0.2,0,0,0.04064,0,0.55102,0,cluster1
0.392537,0.69863,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.392568,0.191781,0.866667,0.2,0,0,0,0,0.5,0,cluster2
0.392598,0.068493,0.066667,0,0,0,0,0,0.397959,0,cluster0
